id,keyword 
82620,american football coach
82620,sport
56913,drug traffic
56913,cop
83443,exploitation
83443,fashion
83443,woman director
83443,preteens
77067,zombies
77067,comedy duo
70585,lottery
70585,crush
70585,serial killer
70585,teenage crush
62796,royal family
62796,british
62796,love
62796,royalty
62796,royal court
89874,duringcreditsstinger
89874,woman director
77801,feminism
77801,sexism
77801,media
77801,female
77801,prejudice
81330,holiday
81330,santa claus
81330,pizzeria
81330,contest
81330,christmas
53101,cyborg
53101,dystopic future
75301,puppeteer
75301,puppet
75301,the muppets
75301,sesame street
75301,woman director
70386,german
70386,nazis
70386,new zealand
70386,black magic
70386,occult
61488,hard rock
61488,alternative rock
61488,post-grunge
89326,woman director
86577,wellness
86577,happiness
86577,global
84170,palestine
84170,demonstration
84170,peace
84170,separation
84170,fence
86412,short
81185,blood splatter
81185,found footage
58492,comedian
58492,comedy
58492,duringcreditsstinger
66942,love
66942,superhero
66942,independent film
66942,comedy
80337,national film registry
80337,library of congress
80337,film preservation
83860,adoption
83860,college
83860,month in title
105885,gay couple
127626,hanging
127626,found footage
202241,infidelity
202241,business woman
202241,from rags to riches
51261,parody
64853,possession
67885,obsession
67885,child prodigy
67885,sport
67885,celebrity
67885,chess tournament
81716,gay
81716,san francisco
81716,aids
81716,solidarity
81716,empowerment
125336,cinema
125336,nouvelle vague
125336,hindi cinema
125336,cinema novo
125336,russian cinema
59852,short
91690,marseille
91690,solidarity
84154,stand up comedy
74510,stand up comedy
145312,holiday
145312,little girl
145312,rich parents
145312,letter to santa claus
145312,wishes come true
54890,woman director
83540,woman director
72744,seattle
72744,rock star
72744,musician
72744,musical
72744,grunge
70845,car crash
70845,dui
70845,driving under the influence
86549,drama
86549,romance
86549,gay romance
87587,pregnancy
121,elves
121,orcs
121,middle-earth (tolkien)
121,hobbits
121,based on novel
672,flying car
672,witch
672,magic language
672,car journey
672,cutting the cord
425,human evolution
425,parents kids relationship
425,squirrel
425,ice
425,loss of child
2501,paris
2501,barcelona spain
2501,assassin
2501,based on novel
2501,secret identity
1576,undercover
1576,mutant
1576,dystopia
1576,conspiracy
1576,zombies
557,loss of lover
557,spider
557,thanksgiving
557,bad boss
557,hostility
1894,senate
1894,investigation
1894,army
1894,death star
1894,jedi
640,con man
640,biography
640,fbi agent
640,overhead camera shot
640,attempted jailbreak
608,saving the world
608,secret identity
608,sun glasses
608,undercover
608,space marine
423,individual
423,resistance
423,radio station
423,war crimes
423,loss of family
180,self-fulfilling prophecy
180,evidence
180,hologram
180,dystopia
11544,sister sister relationship
11544,extraterrestrial technology
11544,hawaii
11544,adoption
11544,mutation
4108,car journey
4108,transportation
4108,auto
4108,human trafficking
7451,sports car
7451,biological weapon
7451,cold war
7451,prague
9016,cyborg
9016,based on novel
9016,space marine
9016,mutiny
9016,loss of father
170,london
170,manchester city
170,submachine gun
170,gas station
170,survivor
7303,hotel
7303,politician
7303,mistaken identity
7303,maid
7303,single mother
36586,katana
36586,mutation
36586,silver
36586,superhero
36586,tragic villain
3131,fire
3131,irish-american
3131,immigrant
3131,gang war
3131,pickpocket
4547,burglar
4547,bunker
4547,housebreaking
4547,safe
4547,money
10996,mouse
10996,falcon
10996,bird
10996,friendship
10996,family
11452,sex
11452,college
11452,doggystyle
11452,flirting
11452,exposé
65,individual
65,street gang
65,adolescence
65,rap
65,hip-hop
2022,love letter
2022,new hampshire
2022,ferrari
2022,liar
2022,city country contrast
455,london
455,gay
455,tradition
455,broken engagement
455,culture clash
14128,cinderella
14128,princess
14128,anthropomorphic animal
14128,cartoon mouse
2642,new york
2642,parish hall
2642,romantic comedy
2642,lawyer
2642,billionaire
2675,symbolism
2675,water
2675,peasant
2675,alien life-form
2675,farm
565,island
565,videoband
565,poltergeist
565,telephone
565,suspense
12536,fight
12536,father
12536,house
12536,crook couple
12536,alone
10229,based on novel
10229,theatre group
10229,north carolina
10229,theatre milieu
10229,high school
8346,usa
8346,parents kids relationship
8346,greece
8346,culture clash
8346,midlife crisis
245,london
245,rock and roll
245,single parent
245,rap
245,bachelor
12448,clock tower
12448,robbery
12448,wretch
12448,sequel
12448,travelling circus
9884,terrorist
9884,fbi
9884,colombia
9884,firemen
9884,revenge
1817,terrorist
1817,phone booth
1817,psychopath
201,clone
201,assassination
201,ambush
201,federation
201,starfleet
7299,resistance
7299,fascism
7299,totalitarian regime
7299,destroy
7299,phasing
9962,suicide
9962,sex
9962,jealousy
9962,dream
9962,blackmail
590,london
590,suicide
590,gay
590,poetry
590,aids
4147,based on graphic novel
4147,homework
4147,shot in the chin
4147,soft boiled egg
4147,learning to drive
818,saving the world
818,submarine
818,brother brother relationship
818,clone
818,spy
9021,holiday
9021,christmas party
9021,home
9021,santa claus
9021,magic
320,detective
320,confession
320,fbi
320,homicide
320,blackmail
9645,cruise
9645,pilot
9645,ghost ship
9637,amateur detective
9637,voodoo
9637,resort
9637,crime solving
10771,bomb
10771,intelligence
10771,chauffeur
10771,wound
10771,secret agent
9023,human being
9023,freedom
9023,mustang
9023,rival
9023,wildlife
10375,alcoholism
10375,serial killer
10375,hospital
10375,police officer
10375,detox
11013,suicide
11013,clerk
11013,fetish
11013,sadomasochism
11013,lawyer
9334,egypt
9334,temple
8427,budapest
8427,kidnapper
8427,boxer
8427,secret agent
8427,liberation of hostage
1430,usa
1430,canada
1430,gun
1430,homicide
1430,to shoot dead
1429,prison
1429,prisoner
1429,dream
1429,drug dealer
1429,nightclub
7090,suicide
7090,california
7090,sex
7090,infidelity
7090,home
13683,tarzan
4614,cia
4614,terrorist
4614,atomic bomb
4614,cold war
4614,nuclear explosion
1613,chemical
10590,vietnam veteran
10590,missile
10590,vietnam war
10590,army
10590,major
9012,disgust
9012,pain
9012,stunt
9012,music video
9012,stuntman
11852,sexual identity
11852,sex
11852,identity
11852,human body
11852,friendship
1360,painter
1360,love of one's life
1360,disabled
1360,woman director
11892,detective
11892,secret
11892,fbi
11892,homicide
11892,evidence
2757,alligator
2757,marriage crisis
2757,writer's block
2757,orchid
11529,new york
11529,marriage proposal
11529,alabama
11529,career woman
11529,fashion designer
10611,hairdresser
10611,shop
10611,neighbor
10611,debt
10611,meeting
4911,corruption
4911,police brutality
4911,riot
4911,ghetto
4911,street war
2135,future
2135,time machine
15070,sport
11812,roommate
11812,marriage
11812,bloopers during credits
11812,aftercreditsstinger
11812,duringcreditsstinger
9027,sex
9027,dancing master
9027,new love
9027,porn actor
9027,porno scene
12100,japan
12100,world war ii
12100,radio transmission
12100,marine corps
12100,us army
8470,father-son relationship
8470,chicago
8470,heart attack
8470,kidnapper
8470,heart disease
2752,sex addiction
2752,laundromat
2251,adultery
2251,eroticism
2251,literature
2251,lover
1537,new york
1537,custody battle
1537,suspense
1537,lawyer
8051,shyness
8051,brother sister relationship
8051,business man
8665,submarine
8665,union of soviet socialist republics
8665,core melt
8665,north atlantic
8665,nuclear
8869,pick up
8869,wetting pants
8869,hockey mask
8869,barbershop
8869,perfume
437,riddle
437,detective
437,claustrophobia
437,hacker
437,maze
11979,queen
11979,rock star
11979,secret society
11979,vampire
11979,light
9488,spy
9488,experiment
9488,island
9488,secret organization
9488,wretch
1957,waitress
1957,violent husband
1957,seattle
1957,self-defense
1957,violence against women
10426,guard
10426,shopping mall
10426,thief
10426,drug
16690,animation
20009,male nudity
20009,drug abuse
20009,job interview
20009,eavesdropping
20009,fall
6020,t shirt
6020,drag
6020,yearbook
6020,roofie
20312,motel
20312,highway
20312,road trip
20312,surrealism
20312,lawyer
1574,based on stage musical
1574,prison matron
1574,jazz age
1574,nude man murdered
9357,cheating
9357,supermarket
9357,penalty
9357,knife
9357,photography
9280,paris
9280,france
9280,new identity
9280,paparazzi
9280,cannes
13376,holiday
13376,musical
13376,beer
13376,basketball
13376,whiskey
13536,murder
13536,homicide detective
